COHORT	SYMBOL	TIER	cancer_type	parent	name_parent	sequencing	ROLE	CGC_GENE	CGC_CANCER_GENE	gene_driver_statement	SAMPLES	MUTS	MUTS/SAMPLE	Significant_Bidders	TYPET	PATH	SNP	INDEL	INDEL/SNP	Signature10	Signature9	Warning_Expression	Warning_Germline	Warning_size	Samples_3muts	Warning_Palindrome	PALINDROME	FILTER
PCAWG_WGS_LYMPH_BNHL	MYD88	2	NHLY	LY	Lymphoma	WGS	dom	YES	NO	tier2_multiple_signals	9.0	9.0	1.0	oncodriveclustl,cbase,dndscv,edriver	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_LYMPH_BNHL.01.out.gz	10.0	0.0	0.0	0.0	0.3	False	False	False	0.0	False	0.0	PASS
PCAWG_WGS_LYMPH_BNHL	MEF2B	2	NHLY	LY	Lymphoma	WGS	rec	NO	NO	tier2_multiple_signals	6.0	7.0	1.1666666666666667	oncodriveclustl,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_LYMPH_BNHL.01.out.gz	24.0	0.0	0.0	0.0	0.3333333333333333	False	False	False	1.0	False	0.0	PASS
PCAWG_WGS_LYMPH_BNHL	MEF2BNB-MEF2B	2	NHLY	LY	Lymphoma	WGS	rec	NO	NO	tier2_multiple_signals	6.0	7.0	1.1666666666666667	oncodriveclustl,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_LYMPH_BNHL.01.out.gz	24.0	0.0	0.0	0.0	0.3333333333333333	False	False	False	1.0	False	0.0	PASS
ICGC_WGS_THCA_SA	TAS2R31	2	THCA	TH	Thyroid	WGS	dom	NO	NO	tier2_multiple_signals	5.0	5.0	1.0	dndscv,oncodriveclustl	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_THCA_SA.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	True	False	0.0	True	0.6	PASS
ICGC_WGS_THCA_SA	CEP170	2	THCA	TH	Thyroid	WGS	rec	NO	NO	tier2_multiple_signals	6.0	7.0	1.1666666666666667	dndscv,cbase,oncodriveclustl,edriver	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_THCA_SA.01.out.gz	7.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_THCA_SA	RBFOX2	2	THCA	TH	Thyroid	WGS	dom	NO	NO	tier2_multiple_signals	6.0	7.0	1.1666666666666667	dndscv,cbase,oncodriveclustl,edriver	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_THCA_SA.01.out.gz	7.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_THCA_SA	MUC16	2	THCA	TH	Thyroid	WGS	dom	YES	NO	tier2_multiple_signals	27.0	62.0	2.2962962962962963	dndscv,cbase,oncodriveclustl,edriver	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_THCA_SA.01.out.gz	58.0	3.0	0.049180327868852465	0.0	0.0	False	False	False	10.0	False	0.032786885245901634	PASS
ICGC_WGS_THCA_SA	SLC35E2B	2	THCA	TH	Thyroid	WGS	dom	NO	NO	tier2_multiple_signals	6.0	6.0	1.0	oncodriveclustl,cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_THCA_SA.01.out.gz	6.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_THCA_SA	SAA1	2	THCA	TH	Thyroid	WGS	dom	NO	NO	tier2_multiple_signals	5.0	5.0	1.0	dndscv,oncodriveclustl	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_THCA_SA.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_THCA_SA	SAA2	2	THCA	TH	Thyroid	WGS	dom	NO	NO	tier2_multiple_signals	5.0	5.0	1.0	dndscv,oncodriveclustl	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_THCA_SA.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_THCA_SA	TMEM128	2	THCA	TH	Thyroid	WGS	dom	NO	NO	tier2_multiple_signals	5.0	5.0	1.0	dndscv,oncodriveclustl	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_THCA_SA.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
HARWIG_WGS_BREAST	AKT1	2	BRCA	TX	Torax	WGS	dom	YES	YES	tier2_multiple_signals	18.0	18.0	1.0	cbase,dndscv,edriver,oncodriveclustl	Met	/workspace/projects/hartwig/intogen/runs/20180314_20180504/combination/BREAST.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
HARWIG_WGS_MELANOMA	IDH1	2	CM	SK	Skin	WGS	dom	YES	NO	tier2_multiple_signals	9.0	9.0	1.0	oncodriveclustl,dndscv	Met	/workspace/projects/hartwig/intogen/runs/20180314_20180504/combination/MELANOMA.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
HARWIG_WGS_MELANOMA	FAT3	2	CM	SK	Skin	WGS	rec	YES	NO	tier2_multiple_signals	49.0	65.0	1.326530612244898	oncodriveclustl,cbase	Met	/workspace/projects/hartwig/intogen/runs/20180314_20180504/combination/MELANOMA.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
CBIOP_WXS_SCLC_JHU	IL1RAPL2	2	SCLC	L	Lung	WXS	rec	NO	NO	rescued_recurrence_tier2	5.0	5.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_SCLC_JHU.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
CBIOP_WXS_SCLC_JHU	C12orf50	2	SCLC	L	Lung	WXS	rec	NO	NO	rescued_recurrence_tier2	3.0	4.0	1.3333333333333333	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_SCLC_JHU.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
CBIOP_WXS_SCLC_JHU	SNCB	2	SCLC	L	Lung	WXS	dom	NO	NO	rescued_recurrence_tier2	3.0	3.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_SCLC_JHU.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
CBIOP_WXS_SCLC_JHU	REG1B	2	SCLC	L	Lung	WXS	rec	NO	NO	rescued_recurrence_tier2	3.0	3.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_SCLC_JHU.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
CBIOP_WXS_SCLC_JHU	POM121L12	2	SCLC	L	Lung	WXS	dom	NO	NO	rescued_recurrence_tier2	4.0	5.0	1.25	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_SCLC_JHU.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
CBIOP_WXS_SCLC_JHU	RHAG	2	SCLC	L	Lung	WXS	dom	NO	NO	rescued_recurrence_tier2	4.0	4.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_SCLC_JHU.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
CBIOP_WXS_LCLL_BROAD_2013	NAV2	2	CLL	LK	Leukemia	WXS	dom	NO	NO	rescued_recurrence_tier2	4.0	4.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_LCLL_BROAD_2013.01.out.gz	4.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_SKCM_YALE	NF1	2	CM	SK	Skin	WXS	rec	YES	NO	rescued_recurrence_tier2	4.0	4.0	1.0	dndscv,cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_SKCM_YALE.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_SKCM_YALE	NPAP1	2	CM	SK	Skin	WXS	rec	NO	NO	rescued_recurrence_tier2	4.0	5.0	1.25	dndscv,cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_SKCM_YALE.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	True	False	0.0	False	0.0	PASS
CBIOP_WXS_SKCM_YALE	ADAMDEC1	2	CM	SK	Skin	WXS	rec	NO	NO	rescued_recurrence_tier2	5.0	6.0	1.2	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_SKCM_YALE.01.out.gz	6.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_SKCM_YALE	ISX	2	CM	SK	Skin	WXS	dom	YES	YES	rescued_recurrence_tier2	3.0	3.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_SKCM_YALE.01.out.gz	3.0	0.0	0.0	0.0	0.0	True	True	False	0.0	False	0.0	PASS
CBIOP_WXS_SKCM_YALE	GRM3	2	CM	SK	Skin	WXS	dom	YES	YES	rescued_recurrence_tier2	4.0	6.0	1.5	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_SKCM_YALE.01.out.gz	6.0	0.0	0.0	0.0	0.0	False	False	False	1.0	False	0.0	PASS
CBIOP_WXS_HNSC_BROAD	PTEN	2	HNSC	HNC	Head an neck	WXS	rec	YES	NO	rescued_recurrence_tier2	4.0	4.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_HNSC_BROAD.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_PAAD_UTSW_2015	DDX43	2	PAAD	PA	Pancreas	WXS	rec	NO	NO	rescued_recurrence_tier2	4.0	5.0	1.25	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_PAAD_UTSW_2015.01.out.gz	4.0	1.0	0.2	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_PAAD_UTSW_2015	CDH13	2	PAAD	PA	Pancreas	WXS	rec	NO	NO	rescued_recurrence_tier2	4.0	4.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_PAAD_UTSW_2015.01.out.gz	4.0	0.0	0.0	0.0	0.0	False	True	False	0.0	False	0.0	PASS
CBIOP_WXS_PAAD_UTSW_2015	ADAM21	2	PAAD	PA	Pancreas	WXS	rec	NO	NO	rescued_recurrence_tier2	4.0	4.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_PAAD_UTSW_2015.01.out.gz	4.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_PAAD_UTSW_2015	STK11	2	PAAD	PA	Pancreas	WXS	rec	YES	YES	rescued_recurrence_tier2	3.0	3.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_PAAD_UTSW_2015.01.out.gz	3.0	0.0	0.0	0.0	0.0	False	True	False	0.0	False	0.0	PASS
CBIOP_WXS_PAAD_UTSW_2015	FRG1B	2	PAAD	PA	Pancreas	WXS	dom	NO	NO	rescued_recurrence_tier2	6.0	7.0	1.1666666666666667	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_PAAD_UTSW_2015.01.out.gz	7.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_PAAD_UTSW_2015	NBPF9	2	PAAD	PA	Pancreas	WXS	dom	NO	NO	rescued_recurrence_tier2	7.0	10.0	1.4285714285714286	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_PAAD_UTSW_2015.01.out.gz	10.0	0.0	0.0	0.0	0.0	False	False	False	1.0	False	0.0	PASS
CBIOP_WXS_PAAD_UTSW_2015	SLC35G5	2	PAAD	PA	Pancreas	WXS	dom	NO	NO	rescued_recurrence_tier2	5.0	6.0	1.2	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_PAAD_UTSW_2015.01.out.gz	6.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_PAAD_UTSW_2015	FCGR3B	2	PAAD	PA	Pancreas	WXS	dom	NO	NO	rescued_recurrence_tier2	4.0	4.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_PAAD_UTSW_2015.01.out.gz	4.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_PAAD_UTSW_2015	LILRB3	2	PAAD	PA	Pancreas	WXS	dom	NO	NO	rescued_recurrence_tier2	7.0	7.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_PAAD_UTSW_2015.01.out.gz	6.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_PAAD_UTSW_2015	TPSD1	2	PAAD	PA	Pancreas	WXS	dom	NO	NO	rescued_recurrence_tier2	3.0	4.0	1.3333333333333333	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_PAAD_UTSW_2015.01.out.gz	4.0	0.0	0.0	0.0	0.0	False	True	False	0.0	False	0.0	PASS
CBIOP_WXS_PAAD_UTSW_2015	LILRA3	2	PAAD	PA	Pancreas	WXS	dom	NO	NO	rescued_recurrence_tier2	4.0	5.0	1.25	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_PAAD_UTSW_2015.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_DLBC_BROAD_2012	BTG1	2	DLBCL	LBCL	Large B-Cell lymphoma	WXS	dom	YES	NO	rescued_recurrence_tier2	11.0	20.0	1.818181818181818	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_DLBC_BROAD_2012.01.out.gz	21.0	0.0	0.0	0.0	0.09523809523809523	False	False	False	4.0	False	0.0	PASS
CBIOP_WXS_DLBC_BROAD_2012	ATRX	2	DLBCL	LBCL	Large B-Cell lymphoma	WXS	dom	YES	NO	rescued_recurrence_tier2	5.0	5.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_DLBC_BROAD_2012.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.2	PASS
CBIOP_WXS_DLBC_BROAD_2012	BRAF	2	DLBCL	LBCL	Large B-Cell lymphoma	WXS	dom	YES	NO	rescued_recurrence_tier2	3.0	3.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_DLBC_BROAD_2012.01.out.gz	3.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_DLBC_BROAD_2012	NFKBIA	2	DLBCL	LBCL	Large B-Cell lymphoma	WXS	rec	NO	NO	rescued_recurrence_tier2	3.0	3.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_DLBC_BROAD_2012.01.out.gz	3.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_DLBC_BROAD_2012	TMSB4X	2	DLBCL	LBCL	Large B-Cell lymphoma	WXS	rec	NO	NO	rescued_recurrence_tier2	4.0	5.0	1.25	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_DLBC_BROAD_2012.01.out.gz	6.0	0.0	0.0	0.0	0.16666666666666666	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_DLBC_BROAD_2012	P2RY8	2	DLBCL	LBCL	Large B-Cell lymphoma	WXS	rec	YES	NO	rescued_recurrence_tier2	7.0	9.0	1.2857142857142858	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_DLBC_BROAD_2012.01.out.gz	9.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_DLBC_BROAD_2012	CD70	2	DLBCL	LBCL	Large B-Cell lymphoma	WXS	rec	NO	NO	rescued_recurrence_tier2	4.0	4.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_DLBC_BROAD_2012.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_ACYC_MSKCC_2013	KDM6A	2	SG	OC	Oral cavity	WXS	rec	YES	YES	rescued_recurrence_tier2	4.0	4.0	1.0	dndscv,cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_ACYC_MSKCC_2013.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
CBIOP_WXS_ACYC_MSKCC_2013	SMARCA2	2	SG	OC	Oral cavity	WXS	dom	NO	NO	rescued_recurrence_tier2	3.0	3.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_ACYC_MSKCC_2013.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
CBIOP_WXS_ACYC_MSKCC_2013	RYR3	2	SG	OC	Oral cavity	WXS	rec	NO	NO	rescued_recurrence_tier2	4.0	4.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_ACYC_MSKCC_2013.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
CBIOP_WXS_ACYC_MSKCC_2013	PIK3CA	2	SG	OC	Oral cavity	WXS	dom	YES	NO	rescued_recurrence_tier2	3.0	3.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_ACYC_MSKCC_2013.01.out.gz				0.0	0.0	False	False	False	0.0			PASS
CBIOP_WXS_BLCA_BGI	CABIN1	2	BLCA	US	Urinary system	WXS	rec	NO	NO	rescued_recurrence_tier2	6.0	7.0	1.1666666666666667	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_BLCA_BGI.01.out.gz	7.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_BLCA_BGI	ACTB	2	BLCA	US	Urinary system	WXS	dom	NO	NO	rescued_recurrence_tier2	8.0	8.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_BLCA_BGI.01.out.gz	7.0	0.0	0.0	0.0	0.0	False	True	False	0.0	False	0.0	PASS
CBIOP_WXS_BLCA_BGI	MADCAM1	2	BLCA	US	Urinary system	WXS	dom	NO	NO	rescued_recurrence_tier2	4.0	5.0	1.25	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_BLCA_BGI.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_ESCA_BROAD	EPB41L3	2	ESCA	DT	Digestive tract	WXS	rec	NO	NO	rescued_recurrence_tier2	10.0	12.0	1.2	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_ESCA_BROAD.01.out.gz	12.0	1.0	0.07692307692307693	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_ESCA_BROAD	CACNA2D3	2	ESCA	DT	Digestive tract	WXS	rec	NO	NO	rescued_recurrence_tier2	6.0	7.0	1.1666666666666667	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_ESCA_BROAD.01.out.gz	13.0	0.0	0.0	0.0	0.0	False	False	False	1.0	False	0.07692307692307693	PASS
CBIOP_WXS_ESCA_BROAD	KAT6A	2	ESCA	DT	Digestive tract	WXS	rec	YES	NO	rescued_recurrence_tier2	7.0	8.0	1.1428571428571428	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_ESCA_BROAD.01.out.gz	8.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.125	PASS
CBIOP_WXS_CCRCC_UTOKYO_2013	TCEB1	2	RCCC	R	Renal	WXS	dom	NO	NO	rescued_recurrence_tier2	5.0	5.0	1.0	cbase,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_CCRCC_UTOKYO_2013.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WXS_BLCA_DFARBER_MSKCC_2014	MEFV	2	BLCA	US	Urinary system	WXS	rec	NO	NO	rescued_recurrence_tier2	3.0	3.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WXS_BLCA_DFARBER_MSKCC_2014.01.out.gz	3.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WGS_STAD_PFIZER_UHONGKONG	GLI3	2	ST	DT	Digestive tract	WGS	dom	NO	NO	rescued_recurrence_tier2	10.0	12.0	1.2	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WGS_STAD_PFIZER_UHONGKONG.01.out.gz	11.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WGS_STAD_PFIZER_UHONGKONG	PCDH17	2	ST	DT	Digestive tract	WGS	rec	NO	NO	rescued_recurrence_tier2	9.0	11.0	1.2222222222222223	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WGS_STAD_PFIZER_UHONGKONG.01.out.gz	11.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WGS_STAD_PFIZER_UHONGKONG	ZNF43	2	ST	DT	Digestive tract	WGS	rec	NO	NO	rescued_recurrence_tier2	5.0	6.0	1.2	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WGS_STAD_PFIZER_UHONGKONG.01.out.gz	6.0	0.0	0.0	0.0	0.0	False	True	False	0.0	False	0.0	PASS
CBIOP_WGS_STAD_PFIZER_UHONGKONG	CDH1	2	ST	DT	Digestive tract	WGS	rec	YES	YES	rescued_recurrence_tier2	12.0	17.0	1.4166666666666667	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WGS_STAD_PFIZER_UHONGKONG.01.out.gz	11.0	4.0	0.26666666666666666	0.0	0.0	False	False	False	0.0	False	0.0	PASS
CBIOP_WGS_STAD_PFIZER_UHONGKONG	PIGR	2	ST	DT	Digestive tract	WGS	rec	NO	NO	rescued_recurrence_tier2	4.0	4.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/CBIOP_WGS_STAD_PFIZER_UHONGKONG.01.out.gz	3.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WXS_PACA_AU_WXS	THSD7A	2	PAAD	PA	Pancreas	WXS	rec	NO	NO	rescued_recurrence_tier2	6.0	6.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WXS_PACA_AU_WXS.01.out.gz	7.0	0.0	0.0	0.0	0.0	False	True	False	0.0	False	0.0	PASS
ICGC_WXS_PACA_AU_WXS	SMAD3	2	PAAD	PA	Pancreas	WXS	rec	YES	NO	rescued_recurrence_tier2	4.0	4.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WXS_PACA_AU_WXS.01.out.gz	4.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WXS_PACA_AU_WXS	NLRP3	2	PAAD	PA	Pancreas	WXS	rec	NO	NO	rescued_recurrence_tier2	5.0	5.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WXS_PACA_AU_WXS.01.out.gz	6.0	0.0	0.0	0.0	0.0	False	True	False	0.0	False	0.0	PASS
ICGC_WXS_PACA_AU_WXS	MARK2	2	PAAD	PA	Pancreas	WXS	rec	NO	NO	rescued_recurrence_tier2	3.0	3.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WXS_PACA_AU_WXS.01.out.gz	4.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WXS_PACA_AU_WXS	UNC13A	2	PAAD	PA	Pancreas	WXS	rec	NO	NO	rescued_recurrence_tier2	5.0	5.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WXS_PACA_AU_WXS.01.out.gz	6.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WXS_PACA_AU_WXS	MGRN1	2	PAAD	PA	Pancreas	WXS	rec	NO	NO	rescued_recurrence_tier2	3.0	3.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WXS_PACA_AU_WXS.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	True	False	0.0	False	0.0	PASS
ICGC_WGS_MALY_DE	SMARCA4	2	DLBCL	LBCL	Large B-Cell lymphoma	WGS	dom	YES	NO	rescued_recurrence_tier2	12.0	13.0	1.0833333333333333	cbase,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_MALY_DE.01.out.gz	29.0	0.0	0.0	0.0	0.27586206896551724	False	False	False	0.0	False	0.03448275862068965	PASS
ICGC_WGS_MALY_DE	HLA-DMB	2	DLBCL	LBCL	Large B-Cell lymphoma	WGS	rec	NO	NO	rescued_recurrence_tier2	5.0	8.0	1.6	cbase,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_MALY_DE.01.out.gz	15.0	0.0	0.0	0.0	0.3333333333333333	False	False	False	1.0	False	0.0	PASS
ICGC_WGS_MALY_DE	B2M	2	DLBCL	LBCL	Large B-Cell lymphoma	WGS	rec	YES	YES	rescued_recurrence_tier2	15.0	17.0	1.1333333333333333	cbase,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_MALY_DE.01.out.gz	31.0	1.0	0.03125	0.0	0.5161290322580645	False	False	False	1.0	False	0.0	PASS
ICGC_WGS_MALY_DE	FOXO1	2	DLBCL	LBCL	Large B-Cell lymphoma	WGS	dom	YES	NO	rescued_recurrence_tier2	10.0	10.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_MALY_DE.01.out.gz	52.0	0.0	0.0	0.0	0.36538461538461536	False	False	False	4.0	False	0.0	PASS
ICGC_WGS_MALY_DE	ACAP2	2	DLBCL	LBCL	Large B-Cell lymphoma	WGS	rec	NO	NO	rescued_recurrence_tier2	3.0	4.0	1.3333333333333333	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_MALY_DE.01.out.gz	31.0	1.0	0.03125	0.0	0.41935483870967744	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_MALY_DE	GRIK5	2	DLBCL	LBCL	Large B-Cell lymphoma	WGS	rec	NO	NO	rescued_recurrence_tier2	4.0	4.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_MALY_DE.01.out.gz	22.0	0.0	0.0	0.0	0.4090909090909091	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_MALY_DE	FBXO11	2	DLBCL	LBCL	Large B-Cell lymphoma	WGS	rec	YES	YES	rescued_recurrence_tier2	9.0	10.0	1.1111111111111112	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_MALY_DE.01.out.gz	34.0	0.0	0.0	0.0	0.3235294117647059	False	True	False	2.0	False	0.0	PASS
